timestamp,platform,user,channel,intent,confidence,lang,rawMessage,cleanMessage,response
2018-10-16 04:35:55,socket,01ad1747-2e93-9362-c5c3-57622bce47d4,socket,hello,1,en,"Hello","Hello","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-16 04:35:55,socket,01ad1747-2e93-9362-c5c3-57622bce47d4,socket,hello,1,en,"hey","hey","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-17 09:34:22,socket,784a8136-747a-bf95-57ba-1cf209256196,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-17 09:34:43,socket,784a8136-747a-bf95-57ba-1cf209256196,socket,hello,1,en,"hello","hello","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-17 09:35:46,socket,784a8136-747a-bf95-57ba-1cf209256196,socket,hello,1,en,"hello","hello","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-23 15:00:23,socket,4edc4fd8-0245-6030-373d-173599774ddd,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-23 15:01:32,socket,4edc4fd8-0245-6030-373d-173599774ddd,socket,discover-artist,1,en,"Who composed gymnopedie","Who composed gymnopedie","Ok! Who is the artist?"
2018-10-25 01:20:55,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-25 01:20:55,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,hello,1,en,"hi","hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-25 01:21:05,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,hello,1,en,"hello","hello","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-25 01:24:32,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,discover-artist,1,en,"Tell me something about Mozart"","Tell me something about Mozart",<result_card>
2018-10-25 01:25:12,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,find-artist,0.9700000286102295,en,"Find the 3 artists born between 1752 and 1772 who composed more works","Find the 3 artists born between 1752 and 1772 who composed more works",<result_card>
2018-10-25 01:25:30,socket,7b793f36-4a57-88a9-123b-3199f9cffa61,socket,find-performance,0.699999988079071,en,"Tell me one event in Paris in the next month","Tell me one event in Paris in the next month",<result_card>
2018-10-30 09:33:19,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 09:36:00,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,discover-artist,0.5899999737739563,en,"Who is Leos Janacek","Who is Leos Janacek",<result_card>
2018-10-30 09:36:23,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,discover-artist,0.5899999737739563,en,"Who is Henri Dutilleux","Who is Henri Dutilleux",<result_card>
2018-10-30 09:58:13,socket,7613ed81-4963-340d-31e9-f6fce0a2e9c7,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 09:58:29,socket,7613ed81-4963-340d-31e9-f6fce0a2e9c7,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 10:16:19,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,discover-artist,0.5899999737739563,en,"who is lili boulanger","who is Lilia boulanger",<result_card>
2018-10-30 11:50:22,socket,3449880f-82de-6e47-592b-5637414b3028,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 11:51:24,socket,bc1a8ac9-8301-d95a-f816-68d15dd63557,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 12:05:24,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 12:05:33,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by,0.8799999952316284,en,"List me 10 works of genre concerto","List me 10 works of genre concerto","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-10-30 12:07:07,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by-something,1,en,"instrument violin","instrument violin","Ok! What's the composition period?"
2018-10-30 12:07:41,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by-something,1,en,"period 1900-1950","period 1900-1950","Perfect! Do you want to add something?"
2018-10-30 12:07:53,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by - no,1,en,"No","No",<result_card>
2018-10-30 12:19:08,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by,0.8299999833106995,en,"Tell us 4 works for violin or piano","Tell us 4 works for violin or piano","No problem! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-10-30 12:19:19,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by - no,1,en,"no","no",<result_card>
2018-10-30 12:20:27,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by,0.8299999833106995,en,"Tell us 4 works for violin or piano","Tell us 4 works for violin or piano","Sure! Do you want to add some filters? Like the artist instruments, genre or composition period."
2018-10-30 12:21:34,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by-something,0.5600000023841858,en,"works for violin and piano","works for violin and piano","Perfect! Do you want to add something?"
2018-10-30 12:21:49,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by - no,1,en,"no thanks","no thanks",<result_card>
2018-10-30 12:41:50,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by,0.9399999976158142,en,"Give us 3 works written between 1782 and 1821","Give us 3 works written between 1782 and 1821",<result_card>
2018-10-30 12:42:13,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
2018-10-30 12:42:21,socket,521b4f82-9efb-117b-749f-2f8a5d717bd9,socket,works-by,0.9399999976158142,en,"Give us 3 works written between 1782 and 1821","Give us 3 works written between 1782 and 1821",<result_card>
2018-10-30 18:09:13,socket,c6c90808-3846-0019-46b4-6711d944ee4d,socket,hello,1,en,"Hi","Hi","Hi! Everyday I try to learn as much as possible about music. Try me if you don't believe it!"
